,zone A,zone B,zone C,restaurant
2019-11-30 23:00:00,7.049711952209472,7.049711952209472,8.929635139465331,0.4699807968139648
2019-11-30 23:05:00,6.5275,6.5275,8.268166666666666,0.43516666666666665
2019-11-30 23:10:00,6.788605976104736,6.788605976104736,8.598900903066,0.4525737317403158
2019-11-30 23:15:00,9.13850996017456,9.13850996017456,11.575445949554442,0.6092339973449706
2019-11-30 23:20:00,13.316105976104735,13.316105976104735,16.867067569732665,0.8877403984069824
2019-11-30 23:25:00,10.966226892471314,10.966226892471314,13.890554063796998,0.7310817928314209
2019-11-30 23:30:00,8.877403984069824,8.877403984069824,11.24471171315511,0.5918269322713217
2019-11-30 23:35:00,8.355192031860351,8.355192031860351,10.583243240356445,0.5570128021240235
2019-11-30 23:40:00,9.399591035842894,9.399591035842894,11.906148645401,0.6266394023895263
2019-11-30 23:45:00,12.010600996017455,12.010600996017455,15.213427928288777,0.8007067330678304
2019-11-30 23:50:00,10.966201992034913,10.966201992034913,13.890522523244224,0.7310801328023275
2019-11-30 23:55:00,7.83300498008728,7.83300498008728,9.921806308110554,0.5222003320058187
2019-12-01 00:00:00,6.266394023895264,6.266394023895264,7.937432430267335,0.4177596015930176
2019-12-01 00:05:00,6.5275,6.5275,8.268166666666666,0.43516666666666665
2019-12-01 00:10:00,7.049687051773072,7.049687051773072,8.929603598912557,0.46997913678487147
2019-12-01 00:15:00,7.571874103546142,7.571874103546142,9.591040531158447,0.5047916069030761
2019-12-01 00:20:00,5.744206972122192,5.744206972122192,7.275995498021444,0.38294713147481285
2019-12-01 00:25:00,4.438701992034912,4.438701992034912,5.622355856577555,0.29591346613566083
2019-12-01 00:30:00,3.6554089641571044,3.6554089641571044,4.630184687932332,0.24369393094380698
2019-12-01 00:35:00,4.438726892471314,4.438726892471314,5.62238739713033,0.29591512616475424
2019-12-01 00:40:00,3.655384063720703,3.655384063720703,4.630153147379557,0.24369227091471357
2019-12-01 00:45:00,3.655384063720703,3.655384063720703,4.630153147379557,0.24369227091471357
2019-12-01 00:50:00,3.9165149402618407,3.9165149402618407,4.960918924331665,0.26110099601745607
2019-12-01 00:55:00,3.655384063720703,3.655384063720703,4.630153147379557,0.24369227091471357
2019-12-01 01:00:00,3.9164900398254394,3.9164900398254394,4.96088738377889,0.26109933598836266
2019-12-01 01:05:00,3.394278087615967,3.394278087615967,4.299418910980225,0.22628520584106449
2019-12-01 01:10:00,2.872115936279297,2.872115936279297,3.6380135192871097,0.19147439575195313
2019-12-01 01:15:00,3.1332219123840335,3.1332219123840335,3.9687477556864423,0.20888146082560222
2019-12-01 01:20:00,3.655384063720703,3.655384063720703,4.630153147379557,0.24369227091471357
2019-12-01 01:25:00,4.177596015930176,4.177596015930176,5.291621620178223,0.27850640106201174
2019-12-01 01:30:00,3.394278087615967,3.394278087615967,4.299418910980225,0.22628520584106449
2019-12-01 01:35:00,3.655384063720703,3.655384063720703,4.630153147379557,0.24369227091471357
2019-12-01 01:40:00,2.872115936279297,2.872115936279297,3.6380135192871097,0.19147439575195313
2019-12-01 01:45:00,3.1332219123840335,3.1332219123840335,3.9687477556864423,0.20888146082560222
2019-12-01 01:50:00,3.9165149402618407,3.9165149402618407,4.960918924331665,0.26110099601745607
2019-12-01 01:55:00,3.655384063720703,3.655384063720703,4.630153147379557,0.24369227091471357
2019-12-01 02:00:00,2.349879083633423,2.349879083633423,2.976513505935669,0.15665860557556152
2019-12-01 02:05:00,2.8720910358428955,2.8720910358428955,3.637981978734335,0.19147273572285972
2019-12-01 02:10:00,2.872115936279297,2.872115936279297,3.6380135192871097,0.19147439575195313
2019-12-01 02:15:00,3.133197011947632,3.133197011947632,3.9687162151336675,0.2088798007965088
2019-12-01 02:20:00,2.872115936279297,2.872115936279297,3.6380135192871097,0.19147439575195313
2019-12-01 02:25:00,2.8720910358428955,2.8720910358428955,3.637981978734335,0.19147273572285972
2019-12-01 02:30:00,1.8276920318603516,1.8276920318603516,2.3150765736897787,0.12184613545735679
2019-12-01 02:35:00,7.571874103546142,7.571874103546142,9.591040531158447,0.5047916069030761
2019-12-01 02:40:00,52.742187051773065,52.742187051773065,66.80677026557922,3.516145803451538
2019-12-01 02:45:00,39.426105976104736,39.426105976104736,49.93973423639934,2.6284070650736493
2019-12-01 02:50:00,16.188197011947633,16.188197011947633,20.505049548467003,1.0792131341298423
2019-12-01 02:55:00,6.5275,6.5275,8.268166666666666,0.43516666666666665
2019-12-01 03:00:00,5.744206972122192,5.744206972122192,7.275995498021444,0.38294713147481285
2019-12-01 03:05:00,2.8720910358428955,2.8720910358428955,3.637981978734335,0.19147273572285972
2019-12-01 03:10:00,11.227283067703247,11.227283067703247,14.221225219090782,0.7484855378468832
2019-12-01 03:15:00,15.66600996017456,15.66600996017456,19.843612616221108,1.0444006640116374
2019-12-01 03:20:00,14.36050498008728,14.36050498008728,18.18997297477722,0.9573669986724853
2019-12-01 03:25:00,14.099399003982544,14.099399003982544,17.85923873837789,0.9399599335988363
2019-12-01 03:30:00,6.005312948226929,6.005312948226929,7.606729734420777,0.40035419654846194
2019-12-01 03:35:00,9.13850996017456,9.13850996017456,11.575445949554442,0.6092339973449706
2019-12-01 03:40:00,10.182908964157104,10.182908964157104,12.898351354598999,0.6788605976104737
2019-12-01 03:45:00,13.838293027877809,13.838293027877809,17.528504501978556,0.9225528685251873
2019-12-01 03:50:00,12.010600996017455,12.010600996017455,15.213427928288777,0.8007067330678304
2019-12-01 03:55:00,5.483100996017456,5.483100996017456,6.945261261622112,0.36554006640116377
